vOTUs,W-G-1,W-G-2,W-G-3,W-W-1,W-W-2,W-W-3,Y-G-1,Y-G-2,Y-G-3,Y-W-1,Y-W-2,Y-W-3
Y-G-3__91038,0,0,0,0,0,0,0,0.546654,15.138228,0,0,0
Y-G-3__91064,0,0,0,0,0,0,2.25944,70.873751,9.082541,0,0.773644,0
Y-G-3__91077,0,0,0,0,0,0,1.155973,0,10.563368,0,0,0
Y-G-3__91235,0,0,0,0,0,0,0,0,7.068298,0,0,0
Y-G-3__91242,0,0,0,0,0,0,0,0,31.171096,0,0,0
Y-G-3__9135,9.045993,0,0.173276,0,0,0,6.199971,70.628974,21.222246,0.405025,0.951807,10.742022
Y-G-3__91352,0,0,0,0,0,0,1.701258,0,11.683808,0,0,0
Y-G-3__91372,0,0,0,0,0,3.720359,10.731037,6.911063,19.185857,0,0,0
Y-G-3__91392,0.424382,0,0.661936,0,0.366244,0.559727,3.643793,0.211203,12.971455,0,0,0
Y-G-3__9154,0,0,0,0,0,0,0,0,12.827933,0,0,0
Y-G-3__91554,0,0,0,0,0,0,0,2.099111,72.518246,0,0,0
Y-G-3__91608,0.631986,10.269397,16.124785,0,0,0,0,0,31.453648,0,0,0
Y-G-3__91641,0,0,0,0,0,0,46.800228,0.256394,64.675101,0,0,0
Y-G-3__91653,0,0,1.165665,0,0,0,10.908387,21.199818,55.780952,0.653925,0.426867,4.510087
Y-G-3__91669,0,0,0,0,0,0,0,0,186.940353,0,0,0
Y-G-3__91670,0,0,0,0,0,0,0.579442,0,19.338199,0,0,0
Y-G-3__91695,0.129384,0,0.12557,0.066547,0,0.265452,1.244218,0.901472,121.744344,0.161433,0.05748,0.358862
Y-G-3__91707,0,0,0,0,0,0,287.715459,6.821381,23.868719,0,0,0
Y-G-3__91716,0,0,0,0,0,0,0,0,24.35393,0,0,0
Y-G-3__91751,0,0,0.347375,0,0,0,0,0.831272,22.640157,0,0,0
Y-G-3__91760,0,0,0,0,0,0,0,0.838438,7.969377,0,0,0.308095
Y-G-3__91777,0,0,0,0,0,0,0,0,96.080892,0,0,0
Y-G-3__91814,10.366032,1.087419,1.654458,0,0.208045,0,0,1.079765,342.172282,0,1.583508,2.182255
Y-G-3__91854,0,0,0,0,0,0,0,0,10.356884,0,0,0
Y-G-3__91858,0,0,0,0,0,0,0.199857,2.316835,9.210951,0,0,0
Y-G-3__91863,3.067452,4.211151,0.436846,0,0,0,0,5.575346,5.09556,0,0,0
Y-G-3__91887,0.60862,0,0,0,0,0,7.357761,0,46.706282,0,0.139054,0
Y-G-3__91903,0.548471,0,0,0,0,0,0,0,26.132606,0,0,0
Y-G-3__91909,1.201647,0.562113,0.349867,0,2.258415,0.73961,2.953093,111.910431,26.067366,0.190819,0.747375,0.56403
Y-G-3__92012,0,0,0,0,0,0,0,0,31.593334,0,0,0
Y-G-3__92020,0,0,0,0,0,1.656991,0,0,19.961977,0,0,0
Y-G-3__92042,0,0,0,0,0,0,0,0,9.676355,0,0,0
Y-G-3__92093,0,0,0.049916,0,0,0,139.806123,3.105699,42.445567,0,0,0
Y-G-3__92205,0,0,0,0,0,0,0,1.879165,15.853413,0,7.631589,3.98379
Y-G-3__92217,0,0,0,0,0,0,0,0,91.479067,0,0,0
Y-G-3__92255,0.994349,6.977137,0,0,0,0,3.309961,2.1317,35.214738,0,0,0
Y-G-3__92324,0,0,0,0,0,0,11.854361,0.609137,42.622283,0,0,0
Y-G-3__92335,0,0,0,0,0,0,0.762581,95.835679,22.806073,0,0,0
Y-G-3__92369,0,0,0,0,0,0,0.32145,0,38.314314,0,0,0
Y-G-3__9239,0,0,0,0,0,0,1.760303,0,300.869665,0,0,0
Y-G-3__9240,0,0,0,0,0,0,24.059173,0,18.1498,0.086212,0.590911,0.162163
Y-G-3__92405,0,0,0,0,0,0,0,0,215.876978,0,0,0
Y-G-3__92406,0,0,0,0,0,0,24.464038,80.446483,3.541454,0,0,0
Y-G-3__92419,0,0,0,0,0,0,0,0,32.444341,0,0,0
Y-G-3__9248,0,0,0,0,0,0,7.815792,0.959791,10.526354,0,0,0
Y-G-3__92481,0,0,0,0,0,0.44199,6.215046,1.000662,8.139498,0,0,0
Y-G-3__92498,0,0,0.105202,4.683204,0,0,33.704109,18.461553,10.583875,0,0,3.422805
Y-G-3__92540,0,0,0,0,0,0,0,0,262.931738,0.023956,0.046915,0
Y-G-3__92640,0,0,0,0,0,0,0,0,85.84655,0,0,0
Y-G-3__92643,0,0,0,0,0,0,0,0,18.269365,0,0,0
Y-G-3__9276,0,0,0,0,0,0,0,0,19.489265,0,0,0
Y-G-3__92779,3.479427,12.982263,0,0,0,0,0,0,157.415666,0,0,0
Y-G-3__92824,0,0,0,0,0,0,0,0,81.068958,0,0,0
Y-G-3__92832,0,0,0,0,0,0,23.122219,7.347682,15.633398,0,0,0
Y-G-3__92865,0,0,0,0,0,0,0,0,62.641735,0,0,0
Y-G-3__92918,0,0,0,0,0,0,0,0,24.436819,0,0,0
Y-G-3__92937,0,0,0,0,0,0,0,0,9.764333,0,0,0
Y-G-3__92981,0,0,0,0,0,0,0.332575,0,44.925836,0,0,0
Y-G-3__93021,0,0,0,0,0,0,3.996745,5.791513,14.640783,0,0,0
Y-G-3__93023,0,0,0,0,0,0,0,0,40.739562,0,0,0
Y-G-3__9303,2.512351,54.013326,0,0,0,0,1.264181,0.101771,151.573618,0,0,0
Y-G-3__93035,0,0,0,0,0,0,0,0,29.752173,0,0,0
Y-G-3__93119,0,0,0,0,0,0,19.259508,6.71474,7.824552,0,0,0
Y-G-3__93121,0.150503,0.633628,0,2.368712,0,0,0,0,165.434557,0,0,0
Y-G-3__93168,0,0,0,0,0,0,0,0,49.782223,0,0,0
Y-G-3__93186,0,0,0.604604,0,0,0,0,0.482275,28.033159,0,0,0
Y-G-3__93203,0,0,0,0,0,0,0,0,1062.03172,0,0,0
Y-G-3__93226,0,0,0,0,0,0,0,0,17.447859,0,0,0
Y-G-3__93247,0,0,0,0,0,0,15.013677,0.962641,13.302588,0,0,0
Y-G-3__93248,0,0,0,0,3.980065,0,0,0.286899,11.012822,0,0,0
Y-G-3__93309,0,0,0,0,0,0,0,0,25.040821,0.253273,0,0
Y-G-3__93355,0,0,0,0,0,4.317362,0,0,9.685606,0,0,0
Y-G-3__93435,0,0,0,0.748822,0,0,0,0,7.107703,0,0,0
Y-G-3__93447,0,0,0,0,0,0,5.552007,5.132269,51.038928,0,0,0
Y-G-3__93479,3.484406,0,8.876925,0.298692,0,0,4.964092,5.619731,8.998491,0,0,0.49561
Y-G-3__93490,0,0,0,0,0,0,0,0,19.845729,0,0,0
Y-G-3__93509,2.122894,0,0,0,0,0,6.379596,6.933302,3.548528,0,0,0
Y-G-3__93525,0,0,0.36603,2.069126,0,0.644815,0.134327,1.167884,30.900711,0,0,0
Y-G-3__93527,0,0,0,0,0,0,0,0.116617,74.884362,0,0,0
Y-G-3__93553,8.123684,6.881176,0,0,0,0,29.056434,1.523516,74.025582,0,0,0
Y-G-3__93560,0,0,0,0,0,0,0,0,23.380366,0,0,0
Y-G-3__93579,0.545557,1.16506,1.243112,0.1098,0.143292,0,8.097579,3.057414,96.788793,0,0.189679,0.227734
Y-G-3__9360,14.909562,0.223541,2.991401,12.535072,5.581212,1.911831,3.446565,3.218531,6.694585,2.341595,1.846985,1.529342
Y-G-3__93611,0,0,0,0.111859,0.291959,0.223099,0,0,19.573065,0,2.463755,0.603212
Y-G-3__93654,0,0,0,0,0,0,0,0,9.294046,0,0,0
Y-G-3__93693,0,0,0,0,0,0,0,0,305.684529,0,0,0
Y-G-3__93713,4.19162,0,0,0,0,0,0,0.180276,33.018345,0,0,0
Y-G-3__93836,0,0,0,0,0,0,0,0,10.958944,0,0,0
Y-G-3__93887,0,0,0,0,0,0,0,0.594249,30.712941,0,0,0
Y-G-3__93909,1.843296,0,0,0,0,0,5.539367,5.819475,397.030312,0,0,0
Y-G-3__93913,0,0,0,0,0,0,0,102.849615,17.961019,0,0,1.133803
Y-G-3__93973,0,0,3.144983,0,0,0,0,1.157843,118.095662,0,1.439619,0
Y-G-3__94058,0,0,0,0.30588,0,0,0,0,18.934979,0,0,0
Y-G-3__94082,0.223545,0,1.952593,0,0,0,0,0.259588,10.960894,2.662389,0.744834,10.731245
Y-G-3__94103,0,0,0,0,0,0,235.170201,8.12542,5.13082,0,0,0
Y-G-3__94130,0,0,0,0,0,0,0,0,61.006509,0,0,0
Y-G-3__94140,0,0,0,0,0,0,0,0,8.73019,0,0,0
Y-G-3__94148,0,0,0,0,0,0,0,0,11.220441,0,0,0
Y-G-3__94239,0,0,0,0,1.700408,0,3.759447,18.19517,11.351796,0.191562,0.812809,0.060054
Y-G-3__94269,0,0,0,0,0,0,0,0,10.491841,0,0,6.628877
Y-G-3__94271,0,0,0,0,0,0,0,0,6.188247,0,0,0
Y-G-3__94296,0,0,0,0,0,0,0,0,11.082593,0,0,0
Y-G-3__94347,0,0,0,0,0,0,0,0,19.132286,0.116844,0,0
Y-G-3__94356,0,0,0,0,0,0,0,0,31.839457,0,0,0
Y-G-3__9437,0,0,0,0,0,0,0,0,13.039324,0,0,0
Y-G-3__94397,0,0,0,0.240436,0,0,147.848366,25.242055,49.811032,0,0,0
Y-G-3__94426,0,0,0,0,0,0,147.824762,0.474433,41.756248,0,0,0
Y-G-3__94431,0,0,0,0,0,0,0,0,32.508053,0,0,6.755068
Y-G-3__94480,0,0,0,0,0,0,7.488945,0,18.812305,0,0,0
Y-G-3__94487,1.463215,0,2.033295,84.885494,0,0.175442,11.786692,13.968198,2.069208,1.959291,9.231448,11.05619
Y-G-3__94554,0,0,3.505446,0,0,0,0.167797,0,10.266704,0,2.372048,0
Y-G-3__9468,0,0.426105,0,2.971669,0.890923,0.400467,33.244751,10.970516,20.898102,0,0,0
Y-G-3__94780,0,0,0,0,0,0,0,0,59.389851,0,0,0
Y-G-3__94830,0,0,0,0,0,0,0,0,8.151951,0,0,0
Y-G-3__94902,0.046337,0,0,1.930468,0,0,1.225403,0,478.275577,0,0,0
Y-G-3__94924,0,0,0,0,0,0,0.104655,18.349766,42.578116,0,0,0
Y-G-3__94931,0,0,0,0,0,0,0,0,205.934674,0,0,0
Y-G-3__94972,0,0,0,0,0,0,0,0,29.193087,0,0,0
Y-G-3__95046,0.858046,0,0,0,0,0,0,1.328521,197.928998,0,0,0
Y-G-3__95095,0.517204,0,0,0,0,0,68.077131,0,18.155218,0,0,0
Y-G-3__95232,0,0,0,0,0,0,1.226712,0,11.836422,0,0,0
Y-G-3__95255,0,0,0,0,0,0,0,0,45.825677,0,0,0
Y-G-3__95271,0,0,0,0,0,0,0,0,15.765878,0,0,0
Y-G-3__95297,0,0,0,0,0,0,0,0,11.911154,0,0,5.092811
Y-G-3__95308,0,0,0,0,0,0,0,0,28.363878,0,0,0
Y-G-3__95331,0,0,0,0,0,0,0,0,23.048175,0,0,0
Y-G-3__95345,0,0,0,0,0,0,0,0,11.293069,0,0,0
Y-G-3__95347,0,1.54723,2.247038,0.340239,47.954626,10.518267,7.068222,185.641004,13.198819,0,0,16.936438
Y-G-3__95421,0.113669,0,0,0,0,0,2.003995,1.583948,51.101744,0,0,0
Y-G-3__95587,0,0,0,0,0,0,0,0,9.205907,0,0,0
Y-G-3__95602,0,0,0,0,0,0,0.19838,1.868519,39.724281,0,0,0
Y-G-3__95627,0,0,0,0,0,0,3.16128,26.467292,20.654239,0,0,0
Y-G-3__95644,0,0,0,0,0,0,2.401299,0,658.409942,0,0,0
Y-G-3__95645,0,0,0,0,0,0,69.661268,0,17.672359,0,0,0
Y-G-3__95646,1.241538,0.114626,1.28421,8.015692,7.105428,1.357394,0.628378,1.934933,29.022925,0.366884,0.91443,0.18821
Y-G-3__95653,0,0,0,0,0,0,0,0,120.65036,0,0,0
Y-G-3__95670,0,0,0,0,0,0,0,0,50.780647,0,0,0
Y-G-3__9571,0,0,0.959887,0,0,0,0,0,241.125515,0,0,0.78378
Y-G-3__95730,0.162725,0,0,0,0,0,0,0.680264,22.195533,0,2.667568,0
Y-G-3__95750,0,0,0,0,0,0,0,0,14.413419,0,0,0
Y-G-3__95770,0,0,0,0,0,0,1.87913,1.152025,350.554023,0,0,0
Y-G-3__95784,0,0,0,0,0,0,0,0,41.679276,0,0,0
Y-G-3__95847,0,0,0,0,0,0,0,0,1026.74449,0,0,0
Y-G-3__95862,0,0,0,0,0,0,0,0,12.085016,0,0,0
Y-G-3__95934,0.63504,0.247552,0.61632,1.633119,2.131279,0.977164,0,0.24581,14.018585,0,0.564242,0.406467
Y-G-3__96046,0,0,0.28488,0,0,0,84.525606,62.945542,15.950213,0,0,0
Y-G-3__96116,2.255236,14.187492,0,0,0,0,2.056561,1.896411,41.151494,0,0,0
Y-G-3__96124,0.323066,0,1.94004,0,0,0,0,2.532293,15.429178,0,0,0
Y-G-3__96173,5.22736,0,0,0,0,0,0,7.066779,10.284154,0,0,0
Y-G-3__96186,4.757741,0,1.079412,0,0,0,15.894571,12.915225,5.193674,0.252308,0,0.830527
Y-G-3__96193,0,0,0,0,0,0,0.156393,0.226622,10.066056,0,0,0
Y-G-3__96207,0,0,0,0,0,0,0,0,18.798274,0,0,0
Y-G-3__96228,0,0,0,0,0,0,0,0,71.574916,0,0,0
Y-G-3__96256,0,0,0,0,0,0,0,0,10.041324,0,0,0
Y-G-3__96262,0,0,0,0,0,0,0,0,14.125051,0,0,0
Y-G-3__96292,2.375073,0,9.642278,1.935609,0,1.080946,0,0,45.308201,0,0,0
Y-G-3__96293,0,0,0,0,0,0,0,0,12.183069,0,0,0
Y-G-3__96351,0,0,0,0,0,0,52.691287,80.858,18.854192,0.069485,0,0
Y-G-3__96385,0,0,0,0,0,0,0,0,77.61055,0,0,0
Y-G-3__96495,0,0,0,0,0,0,60.701541,75.954992,10.803151,2.751177,1.987272,24.135504
Y-G-3__96529,0,0,0,0,0,0,0,0,10.876993,0,0,0
Y-G-3__96530,0,0,0,0,0,0,0,0,73.510085,0,0,0
Y-G-3__96593,0,0,0,0,0,0,0,0,26.751513,0,0,0
Y-G-3__96654,0.074416,0,0,0,0,0,1.789036,0,3012.78737,0,0,0
Y-G-3__96677,1.072529,2.46296,0,0,0,0,6.797816,5.706454,147.297386,0,0,0
Y-G-3__96683,0,0,0,0,0,0,0.186441,0,76.345953,0,0,0
Y-G-3__96692,0,0,0,0,0,0,0,0,15.320036,0,0,0
Y-G-3__96736,0,0,0,0,0,0,0,0,37.728299,0,0,0
Y-G-3__96895,0,0,0,0,0,0,0,0,21.20047,0,0,0
Y-G-3__96996,0,0,0,0,0,0,0.767655,2.89218,31.109528,0,0,0
Y-G-3__97023,12.45292,0,0,0,0,0,0,0,363.365792,0,0,0
Y-G-3__97117,0,0,0,0,0,0,0,0,11.075812,0,2.036205,0
Y-G-3__97120,0,0,0,0,0,0,0,0,24.421306,0,0,0
Y-G-3__9717,0,0,0,0,0,0,0,0,75.629369,0,0,0
Y-G-3__97248,0,0,0,0,0,0,2.121132,9.660018,124.725806,0,0,0
Y-G-3__97281,0,0,0,0,0,0,0,0,16.771383,0,0,0
Y-G-3__97286,0,0,0.215168,0,0,0,28.071394,22.140683,27.011862,0,0,0
Y-G-3__97327,0,0,0,0,0.408696,0,51.884136,70.705116,34.11967,0,0,0
Y-G-3__97343,0,0,0,0,0,0,0,0,94.971576,0,0,0
Y-G-3__97349,0,0,0,0,0,0,17.085659,2.171764,19.888423,0,0,0
Y-G-3__97372,0,0,0,0,0,0,0,0,4698.61271,0,0,0
Y-G-3__97403,1.174968,0,0,0,0,0,0,0,8.978379,0,0,4.512338
Y-G-3__97421,0,0,0,0,0,0,0,0,11.83256,0,0,0
Y-G-3__97427,0,0,0,0,0,0,0,0,12.014122,0,0,0
Y-G-3__97442,0,0,0,0,0,0,7.58835,5.881559,4.627536,0.749349,0,0
Y-G-3__97463,0.016017,2.47259,2.868084,0,0,0.14788,0,0,301.091156,70.032439,0.416275,2.522031
Y-G-3__97523,0.101521,0,0.554221,0,0.613292,0,1.098305,0.530503,20.84856,0,0.202956,0
Y-G-3__97526,0,0,0,0,0,0,0,0,17.565501,0,0,0
Y-G-3__97595,0.62904,27.52158,0,0,0,0,7.561413,0.77343,59.094535,0,0,0
Y-G-3__97611,0,0,0,0,0,0,0,0,9.734301,0,0,0
Y-G-3__97623,0,0,0,0,0,0,0,0,51.722551,0,3.120644,1.2403
Y-G-3__97625,0,0,0,0,0,0,0,0,27.850567,0,0,0
Y-G-3__97688,0,0,0,0,0,0,0,0,16.402805,0,0,0
Y-G-3__97837,0,0,0,0,0,0,0,0,65.842413,0,0,0
Y-G-3__97856,0,0,0,0,0,0,0,0,10.098076,0,0,0
Y-G-3__97879,0,0,0,0,0,0,0,0,190.520916,0,0,0
Y-G-3__97907,0,0,0,0,0,0,0,0,73.414095,0,0,0
Y-G-3__98030,0.054193,0,0,0,0,0,0,0,39.133107,0,0,0
Y-G-3__98066,0,0,0,0,0,0,0,0,9.552273,0,0,0
Y-G-3__98073,0,0,0,0,0,0,0,0,32.47633,0,0,0
Y-G-3__98112,0,0,0,0,0,0,0,0,476.000239,0,0.061581,0
Y-G-3__9820,0,0,0,0,0,0,0,0,10.856259,0,0,0
Y-G-3__98243,17.447884,0,0.215866,0,0,0,0.475317,22.556928,5.004444,4.944864,0.197626,1.233835
Y-G-3__98257,0,0,0,0,0,0,0,0,6.450505,0,0,0
Y-G-3__9827,0,0,0,0,0,0,0,0,69.867926,0,0,0
Y-G-3__98301,0,0,0,0,0,0,0,0,14.068902,0,0,0
Y-G-3__98308,0.672033,0,0,0,0,0,0,0,102.042556,0,0,0
Y-G-3__98312,0,0,0,0,0,0,0,0,129.785004,0,0,0
Y-G-3__98314,0.07059,0,0.154145,1.633807,38.379193,19.225653,10.861174,7.377407,26.700475,0,0,0
Y-G-3__98315,0.390465,0,0,0,0,0,0.293351,0.340066,40.233245,0,0,0
Y-G-3__98332,0,0,0,0,2.618757,0,9.900618,8.557601,28.915351,0,0.072219,0
Y-G-3__9838,0,0,0,0,0,0,0,4.603362,48.130596,0,0.088056,0
Y-G-3__98468,0,0,0,0,0,0,0,0,34.270602,0,0,0
Y-G-3__98714,1.872512,10.323516,0,0,0,0,21.736929,0.186379,57.540929,0,0,0
Y-G-3__98754,0,0,0,0,0,0,0,0,24.792421,0,0,0
Y-G-3__98766,0,0,0,0,0,0,0,0,106.815327,0,0,0
Y-G-3__98787,2.475075,0,12.064171,0.613777,0,0,5.737849,1.539717,289.689695,0,0.088358,0
Y-G-3__98797,0,0,0,0,0,0,0,0,28.230705,0,0,0
Y-G-3__98831,0.117578,0,1.454927,0,0.710293,0,0.188447,0,102.499198,0,0,0
Y-G-3__98957,0.464659,0,0.507331,0,0,0,3.490915,0.404683,11.650527,0,0,0
Y-G-3__98980,0,0,0,0,0,0,8.200616,0.63888,189.744496,0,0,0
Y-G-3__98999,0,0,0,0,0,0,0,0,11.711967,0,0,0
Y-G-3__99006,3.002208,0,0.893977,2.526777,2.885344,0,61.350012,11.647288,46.012385,0.069654,0,0
Y-G-3__99028,0,0,1.870658,0,0,0,7.683529,0,12.840329,0,0,0
Y-G-3__99051,0.138358,0,0.87617,14.730578,0.083582,0.127738,0.73178,71.287249,20.642678,1.172307,0.802135,0.61105
Y-G-3__99115,0,0,0,0,0,0,0,0,8.15951,0,0,0
Y-G-3__99150,0,0,0,0,0,0,0,0,20.230642,0,0,0
Y-G-3__99189,0,0,10.244643,0,0,0,32.745037,1.581648,61.45608,0.044141,0.994086,0.20757
Y-G-3__99290,1.637235,1.077012,0,0,0,0,0.574014,1.069431,52.649344,0,0,0
Y-G-3__9934,0.069133,0,0.75482,3.520203,0,4.787014,2.326854,12.282789,77.127805,0.070574,0,0.132749
Y-G-3__99351,0,0,0,0,0,0,0,0,20.459748,0,0.06997,3.024301
Y-G-3__99352,0,0,0,0,0,0,15.467925,95.984299,9.54364,0,1.210583,0
Y-G-3__99422,0,0,0,0,0,0,0,0,12.90663,0,0,0
Y-G-3__99425,0,0,0,0.906641,0,0,66.510455,6.823185,26.939588,0,0,0
Y-G-3__99529,0,0.053175,0.033097,0.07016,0.091561,0,4.627617,1.478418,24.263569,0.030945,0.0303,0.029103
Y-G-3__99537,0,0,0,0,0,0,0,0,24.210373,0,0,0
Y-G-3__99642,0,0,0,0,0,0,0,0,23.429059,0,0,0
Y-G-3__99672,0.536166,0,0,0,0,0,13.77199,0.294922,10.619984,0,0,0
Y-G-3__99692,0,0,0,0,0,0,0,0,26.070601,0,0,0
Y-G-3__99755,0.082385,0,0.674632,0,0,0,1.089348,24.251922,9.08893,0,0,0.118647
Y-G-3__99777,0,0,0,0,0,0,0,0,221.497084,0,0,0
Y-G-3__99841,0,0,0.349532,0,0,0,0.577227,14.77702,14.83044,0.163403,0,0.307359
Y-G-3__99916,1.74181,1.614215,13.994155,0,0,12.440162,272.425131,169.902392,218.545027,10.66872,7.227098,9.592109
Y-G-3__99933,0,0,0,0,0,0,0.147056,0,13.78862,0.062443,0,0
Y-G-3__99983,2.524736,1.212116,3.423981,0,0,0.122682,0.702813,0.092583,24.267896,0.05426,0,0
Y-W-1__100062,0.533789,0,0.145702,0,0,0,0.320822,0,0.063733,8.650542,0.600258,0.192184
Y-W-1__100084,0.022895,0,0.099992,0,0,0,0,0,0,6.162566,7.201337,33.382907
Y-W-1__100086,4.43734,0,0.484484,7.531526,3.574151,13.655846,0,9.017374,0,8.153712,3.54837,2.840187
Y-W-1__100096,0,0,0,0,0,0,0,0,0,17.063141,0,0
Y-W-1__100098,0,0,0,0,0,0,0,0,0,9.798798,6.661168,0
Y-W-1__10011,0,0,0,0,0,0,0,0,0,4.251215,0,0
Y-W-1__100135,0,0,0,0,0,0,0,0,0,9.00375,0,0
Y-W-1__100146,0,0,0,0,0,0,0,0,0,78.306057,13.086921,6.18365
Y-W-1__100187,0,0,0,0,0,0,0,0,0,9.421418,0,0
Y-W-1__100214,0,0,0,0,0,0,0,11.343361,0.138229,6.057071,0,0
Y-W-1__100278,0,9.810398,2.713831,0,0,0,0,0,0,3.624832,0.177466,3.323899
Y-W-1__100287,0,0.474198,0,0,0,0,0,0,0,14.694719,0,5.493505
Y-W-1__100421,0,0,0,0,0,0,0,0,0,6.421232,0.113287,1.741008
Y-W-1__100449,0.067599,0,0,0,0,0,0,0,0,42.646853,0.405421,73.727957
Y-W-1__100540,0,0,0,0,0,0,0,0,0,4.387962,0,0
Y-W-1__100547,0,0,0,0,0,0,0,0,0,2.39683,5.260279,16.789912
Y-W-1__100556,3.905031,0,0,0,0,0.375552,1.955862,0.850247,2.020406,5.813551,0,0
Y-W-1__100563,0,0,0,0.8094,0,10.762175,0,0.406091,0,8.329925,0,0.111918
Y-W-1__100580,0,0,0,0,0,0,0,0,0,4.265342,3.189309,16.191965
Y-W-1__100630,0.779004,0.08282,0,0,0,0,0,0,0,25.134515,0.235962,0.3173
Y-W-1__100693,0,0,0,0,0,0,0,0,0,10.338518,2.210796,11.95854
Y-W-1__100698,0,0,0,0,0,0,0,0,0,4.423864,0,0
Y-W-1__100725,0,0,0,0,0,0,0,0,0,10.047998,0,0
Y-W-1__100769,0,0,0,0,0,0,0,0,0,113.021823,0,0
Y-W-1__100818,0,0,0,0,0,0,0,0,0,5.90128,0,0
Y-W-1__100819,1.420777,0,0,0,0,0,0,0,0,5.366458,0,0
Y-W-1__100841,0,0,0,0,0,0,0,0,0,4.018928,1.697535,0.148226
Y-W-1__100848,0,0,0,0,0,0,0,0,0,31.021266,44.184661,49.102471
Y-W-1__10087,43.663857,3.433857,32.411914,23.797027,2.296191,0.087731,0,0,0,6.528476,5.281139,21.111325
Y-W-1__100902,0,0,0,0,0,0,0,0,0,4.500038,0,0
Y-W-1__100918,4.093279,1.227422,1.527927,3.400898,6.340422,1.938001,1.345738,1.096904,0.735174,10.250087,0.559528,0.604608
Y-W-1__100958,0,0,1.111087,0,0,0,0,0,0,64.909319,14.785758,9.840056
Y-W-1__101,0,0,0,0,0,0,0,0,0,10.111613,1.453809,0
Y-W-1__1010,0,0,0,0,0,0,0,0,0,12.520569,0,0
Y-W-1__101117,0,0,0,0,0,0,0,0,0,8.40383,4.921109,0
Y-W-1__101127,0.233952,0,0,0,141.331201,0,0,0,0,15.046218,0.311804,0
Y-W-1__101139,0,0,0,0,0,0,0,0,0,9.840721,2.816588,0
Y-W-1__101285,0,0,0,0,0,0,0,0,0,5.047127,2.470986,1.921318
Y-W-1__101324,0,0,0,0,0,0,0,0,0,4.19015,2.263641,1.358898
Y-W-1__101329,0,0,0,0,0,0,0,0,0,30.871091,0,0
Y-W-1__10135,0,0,0,0,0,0,0,0,0,7.623247,0,0
Y-W-1__101358,0,0,0.044367,0,0,0,0,0,0,32.989001,1.766895,7.510201
Y-W-1__101412,5.637904,0.746415,1.951229,23.094231,10.217635,32.016701,2.736406,5.039893,0.386107,2.747404,4.59348,11.377387
Y-W-1__101459,0,0,0.643989,0,0,0,0,0,0,22.729947,0,0
Y-W-1__101470,0,0,0.235737,0,0,0,0,0,0,7.971497,0,0
Y-W-1__101486,0.526996,0,0.328796,0,0,0,0,0,0,2.689911,12.943577,9.974801
Y-W-1__101515,0,0,0,0,0,0,0,0,0,13.823023,0,0
Y-W-1__101542,0,0,0,0,0,0,0,0,0,11.023235,0,0
Y-W-1__101550,0,0,0,0,0,0,0,0,0,7.643407,26.220366,38.272922
Y-W-1__101590,0,0,0,0,0,0,0,0,0,6.041735,0,0
Y-W-1__101597,0,0,0,0,0,0,0,0,0,7.983318,0,0
Y-W-1__101598,1.39484,0.376435,5.037402,0,1.750074,0,0,0,0,28.292132,65.958756,14.751618
Y-W-1__101606,0,0,0,0,0,0,0,0,0,4.45466,0,0
Y-W-1__101611,0,0,15.737462,0,0,0,0,0,0,4.606794,3.096977,0.387999
Y-W-1__101630,10.84646,0,13.332668,0,0,0.994763,0,0,0,56.169433,33.746225,1.379293
Y-W-1__101668,0,0,0,0,0,0,0,0,0,77.720967,35.048804,34.817913
Y-W-1__101693,0,0,0,0,0,0,0,0,0,7.076764,0,0
Y-W-1__101694,0.326694,0,0,0,0,0,0,0,0,79.416972,12.514451,183.075076
Y-W-1__101698,0,0,0.511588,0,0,0,0,0,0,8.035873,19.764794,0
Y-W-1__101704,0,0,0.119304,0,0,0,0,0,0,6.637043,0.546115,6.189635
Y-W-1__101736,0,0,0,0,0,0,0,0,0,753.004351,0,0
Y-W-1__101771,0,0,0,3.160081,0,0,0,0,0,6.376621,0.068238,4.751852
Y-W-1__1018,0,0,0.006922,0,0,0.014632,0,0.011042,0,375.858921,33.641726,3.548407
Y-W-1__101822,0.308347,0,0,0,0,0,0,0,0,7.554597,0,0
Y-W-1__101847,0.696374,0,0,0,0,0,0,0,0,15.574963,0,0
Y-W-1__101853,0,0,0,0,0,0,0,0,0,7.736663,0,0
Y-W-1__101904,0,0,0,0,0,0,0,0,0,9.248223,1.420477,0.438549
Y-W-1__101924,0,0,0,0,0,0,0,0,0,9.111699,0,0
Y-W-1__101967,0,0,0,0,0,0,0,0,0,4.764984,0,0
Y-W-1__101977,0.058386,0,13.387067,0.81081,0,0,0,0,0,6.79476,0.466891,1.345352
Y-W-1__102010,0.393568,0,0.101109,0,0,0,0,0,0,10.327916,5.391918,6.979371
Y-W-1__102020,0.653059,0.286398,0.891291,0,0,0,0,0,0,7.500064,4.732673,3.762002
Y-W-1__102022,0,0,0,0.20628,0,0,0,0,0,30.388128,0,0
Y-W-1__102026,0,0,0,0,0,0,0,0,0,4.853753,1.218622,0
Y-W-1__102056,10.035501,0,0.519705,0,0,0,0,0,0,5.547525,4.361416,0.533166
Y-W-1__102076,0.553202,0,0,0,0,0,0,0,0,9.751074,3.686453,2.761866
